x-axis,1
second,Volt
-50.0000E-06,+4.6640625000E+00
-49.9000E-06,+4.5507812500E+00
-49.8000E-06,+4.4375000000E+00
-49.7000E-06,+4.3125000000E+00
-49.6000E-06,+4.1796875000E+00
-49.5000E-06,+4.0546875000E+00
-49.4000E-06,+3.9257812500E+00
-49.3000E-06,+3.7773437500E+00
-49.2000E-06,+3.6210937500E+00
-49.1000E-06,+3.4765625000E+00
-49.0000E-06,+3.3125000000E+00
-48.9000E-06,+3.1484375000E+00
-48.8000E-06,+2.9882812500E+00
-48.7000E-06,+2.8164062500E+00
-48.6000E-06,+2.6484375000E+00
-48.5000E-06,+2.4648437500E+00
-48.4000E-06,+2.2578125000E+00
-48.3000E-06,+2.0546875000E+00
-48.2000E-06,+1.8476562500E+00
-48.1000E-06,+1.6601562500E+00
-48.0000E-06,+1.4609375000E+00
-47.9000E-06,+1.2578125000E+00
-47.8000E-06,+1.0546875000E+00
-47.7000E-06,+832.0312500E-03
-47.6000E-06,+617.1875000E-03
-47.5000E-06,+402.3437500E-03
-47.4000E-06,+199.2187500E-03
-47.3000E-06,-0.0E+00
-47.2000E-06,-222.6562500E-03
-47.1000E-06,-433.5937500E-03
-47.0000E-06,-640.6250000E-03
-46.9000E-06,-851.5625000E-03
-46.8000E-06,-1.0625000000E+00
-46.7000E-06,-1.2734375000E+00
-46.6000E-06,-1.4882812500E+00
-46.5000E-06,-1.6953125000E+00
-46.4000E-06,-1.9062500000E+00
-46.3000E-06,-2.1132812500E+00
-46.2000E-06,-2.3125000000E+00
-46.1000E-06,-2.5039062500E+00
-46.0000E-06,-2.7148437500E+00
-45.9000E-06,-2.8906250000E+00
-45.8000E-06,-3.0546875000E+00
-45.7000E-06,-3.2460937500E+00
-45.6000E-06,-3.4257812500E+00
-45.5000E-06,-3.5820312500E+00
-45.4000E-06,-3.7304687500E+00
-45.3000E-06,-3.8984375000E+00
-45.2000E-06,-4.0546875000E+00
-45.1000E-06,-4.1953125000E+00
-45.0000E-06,-4.3320312500E+00
-44.9000E-06,-4.4804687500E+00
-44.8000E-06,-4.5898437500E+00
-44.7000E-06,-4.6757812500E+00
-44.6000E-06,-4.8164062500E+00
-44.5000E-06,-4.9140625000E+00
-44.4000E-06,-4.9804687500E+00
-44.3000E-06,-5.0742187500E+00
-44.2000E-06,-5.1250000000E+00
-44.1000E-06,-5.1796875000E+00
-44.0000E-06,-5.2539062500E+00
-43.9000E-06,-5.3085937500E+00
-43.8000E-06,-5.3203125000E+00
-43.7000E-06,-5.3828125000E+00
-43.6000E-06,-5.3906250000E+00
-43.5000E-06,-5.3593750000E+00
-43.4000E-06,-5.3593750000E+00
-43.3000E-06,-5.3945312500E+00
-43.2000E-06,-5.3281250000E+00
-43.1000E-06,-5.3593750000E+00
-43.0000E-06,-5.3398437500E+00
-42.9000E-06,-5.2031250000E+00
-42.8000E-06,-5.1875000000E+00
-42.7000E-06,-5.0898437500E+00
-42.6000E-06,-5.0000000000E+00
-42.5000E-06,-4.9843750000E+00
-42.4000E-06,-4.9140625000E+00
-42.3000E-06,-4.7148437500E+00
-42.2000E-06,-4.6210937500E+00
-42.1000E-06,-4.5351562500E+00
-42.0000E-06,-4.3671875000E+00
-41.9000E-06,-4.2304687500E+00
-41.8000E-06,-4.1093750000E+00
-41.7000E-06,-3.9335937500E+00
-41.6000E-06,-3.7460937500E+00
-41.5000E-06,-3.6132812500E+00
-41.4000E-06,-3.4414062500E+00
-41.3000E-06,-3.2304687500E+00
-41.2000E-06,-3.0273437500E+00
-41.1000E-06,-2.8320312500E+00
-41.0000E-06,-2.6562500000E+00
-40.9000E-06,-2.4765625000E+00
-40.8000E-06,-2.2695312500E+00
-40.7000E-06,-2.0117187500E+00
-40.6000E-06,-1.7578125000E+00
-40.5000E-06,-1.5195312500E+00
-40.4000E-06,-1.3085937500E+00
-40.3000E-06,-1.1015625000E+00
-40.2000E-06,-886.7187500E-03
-40.1000E-06,-656.2500000E-03
-40.0000E-06,-402.3437500E-03
-39.9000E-06,-144.5312500E-03
-39.8000E-06,+89.8437500E-03
-39.7000E-06,+304.6875000E-03
-39.6000E-06,+523.4375000E-03
-39.5000E-06,+757.8125000E-03
-39.4000E-06,+1.0078125000E+00
-39.3000E-06,+1.2578125000E+00
-39.2000E-06,+1.4921875000E+00
-39.1000E-06,+1.7187500000E+00
-39.0000E-06,+1.9414062500E+00
-38.9000E-06,+2.1484375000E+00
-38.8000E-06,+2.3710937500E+00
-38.7000E-06,+2.5937500000E+00
-38.6000E-06,+2.8046875000E+00
-38.5000E-06,+3.0078125000E+00
-38.4000E-06,+3.1992187500E+00
-38.3000E-06,+3.3750000000E+00
-38.2000E-06,+3.5429687500E+00
-38.1000E-06,+3.7148437500E+00
-38.0000E-06,+3.8867187500E+00
-37.9000E-06,+4.0468750000E+00
-37.8000E-06,+4.2031250000E+00
-37.7000E-06,+4.3437500000E+00
-37.6000E-06,+4.4492187500E+00
-37.5000E-06,+4.5937500000E+00
-37.4000E-06,+4.7265625000E+00
-37.3000E-06,+4.8164062500E+00
-37.2000E-06,+4.8671875000E+00
-37.1000E-06,+4.9609375000E+00
-37.0000E-06,+5.0546875000E+00
-36.9000E-06,+5.1054687500E+00
-36.8000E-06,+5.1406250000E+00
-36.7000E-06,+5.1757812500E+00
-36.6000E-06,+5.2031250000E+00
-36.5000E-06,+5.2265625000E+00
-36.4000E-06,+5.2343750000E+00
-36.3000E-06,+5.2304687500E+00
-36.2000E-06,+5.2187500000E+00
-36.1000E-06,+5.2109375000E+00
-36.0000E-06,+5.1796875000E+00
-35.9000E-06,+5.1406250000E+00
-35.8000E-06,+5.0976562500E+00
-35.7000E-06,+5.0468750000E+00
-35.6000E-06,+4.9921875000E+00
-35.5000E-06,+4.9257812500E+00
-35.4000E-06,+4.8320312500E+00
-35.3000E-06,+4.7343750000E+00
-35.2000E-06,+4.6562500000E+00
-35.1000E-06,+4.5507812500E+00
-35.0000E-06,+4.4335937500E+00
-34.9000E-06,+4.3085937500E+00
-34.8000E-06,+4.1835937500E+00
-34.7000E-06,+4.0429687500E+00
-34.6000E-06,+3.9140625000E+00
-34.5000E-06,+3.7695312500E+00
-34.4000E-06,+3.6289062500E+00
-34.3000E-06,+3.4687500000E+00
-34.2000E-06,+3.3125000000E+00
-34.1000E-06,+3.1484375000E+00
-34.0000E-06,+2.9843750000E+00
-33.9000E-06,+2.8046875000E+00
-33.8000E-06,+2.6289062500E+00
