x-axis,1
second,Volt
-50.0000E-06,+4.6718750000E+00
-49.9000E-06,+4.5664062500E+00
-49.8000E-06,+4.4609375000E+00
-49.7000E-06,+4.3398437500E+00
-49.6000E-06,+4.2148437500E+00
-49.5000E-06,+4.0898437500E+00
-49.4000E-06,+3.9492187500E+00
-49.3000E-06,+3.7968750000E+00
-49.2000E-06,+3.6445312500E+00
-49.1000E-06,+3.5000000000E+00
-49.0000E-06,+3.3281250000E+00
-48.9000E-06,+3.1796875000E+00
-48.8000E-06,+3.0195312500E+00
-48.7000E-06,+2.8359375000E+00
-48.6000E-06,+2.6484375000E+00
-48.5000E-06,+2.4765625000E+00
-48.4000E-06,+2.2851562500E+00
-48.3000E-06,+2.0976562500E+00
-48.2000E-06,+1.8906250000E+00
-48.1000E-06,+1.6835937500E+00
-48.0000E-06,+1.4804687500E+00
-47.9000E-06,+1.2812500000E+00
-47.8000E-06,+1.0781250000E+00
-47.7000E-06,+867.1875000E-03
-47.6000E-06,+656.2500000E-03
-47.5000E-06,+437.5000000E-03
-47.4000E-06,+226.5625000E-03
-47.3000E-06,+27.3437500E-03
-47.2000E-06,-195.3125000E-03
-47.1000E-06,-398.4375000E-03
-47.0000E-06,-613.2812500E-03
-46.9000E-06,-824.2187500E-03
-46.8000E-06,-1.0390625000E+00
-46.7000E-06,-1.2421875000E+00
-46.6000E-06,-1.4570312500E+00
-46.5000E-06,-1.6601562500E+00
-46.4000E-06,-1.8789062500E+00
-46.3000E-06,-2.0976562500E+00
-46.2000E-06,-2.3007812500E+00
-46.1000E-06,-2.4960937500E+00
-46.0000E-06,-2.6875000000E+00
-45.9000E-06,-2.8671875000E+00
-45.8000E-06,-3.0429687500E+00
-45.7000E-06,-3.2187500000E+00
-45.6000E-06,-3.3906250000E+00
-45.5000E-06,-3.5664062500E+00
-45.4000E-06,-3.7265625000E+00
-45.3000E-06,-3.8789062500E+00
-45.2000E-06,-4.0429687500E+00
-45.1000E-06,-4.1835937500E+00
-45.0000E-06,-4.3242187500E+00
-44.9000E-06,-4.4609375000E+00
-44.8000E-06,-4.5742187500E+00
-44.7000E-06,-4.6953125000E+00
-44.6000E-06,-4.7968750000E+00
-44.5000E-06,-4.8906250000E+00
-44.4000E-06,-4.9765625000E+00
-44.3000E-06,-5.0585937500E+00
-44.2000E-06,-5.1210937500E+00
-44.1000E-06,-5.1875000000E+00
-44.0000E-06,-5.2460937500E+00
-43.9000E-06,-5.2890625000E+00
-43.8000E-06,-5.3359375000E+00
-43.7000E-06,-5.3710937500E+00
-43.6000E-06,-5.3906250000E+00
-43.5000E-06,-5.3984375000E+00
-43.4000E-06,-5.4023437500E+00
-43.3000E-06,-5.3906250000E+00
-43.2000E-06,-5.3710937500E+00
-43.1000E-06,-5.3359375000E+00
-43.0000E-06,-5.2968750000E+00
-42.9000E-06,-5.2539062500E+00
-42.8000E-06,-5.1875000000E+00
-42.7000E-06,-5.1210937500E+00
-42.6000E-06,-5.0507812500E+00
-42.5000E-06,-4.9687500000E+00
-42.4000E-06,-4.8671875000E+00
-42.3000E-06,-4.7578125000E+00
-42.2000E-06,-4.6562500000E+00
-42.1000E-06,-4.5468750000E+00
-42.0000E-06,-4.4179687500E+00
-41.9000E-06,-4.2968750000E+00
-41.8000E-06,-4.0937500000E+00
-41.7000E-06,-3.9296875000E+00
-41.6000E-06,-3.7890625000E+00
-41.5000E-06,-3.6523437500E+00
-41.4000E-06,-3.4726562500E+00
-41.3000E-06,-3.2617187500E+00
-41.2000E-06,-3.0625000000E+00
-41.1000E-06,-2.8750000000E+00
-41.0000E-06,-2.6953125000E+00
-40.9000E-06,-2.4882812500E+00
-40.8000E-06,-2.2773437500E+00
-40.7000E-06,-2.0507812500E+00
-40.6000E-06,-1.8203125000E+00
-40.5000E-06,-1.5820312500E+00
-40.4000E-06,-1.3554687500E+00
-40.3000E-06,-1.1289062500E+00
-40.2000E-06,-906.2500000E-03
-40.1000E-06,-664.0625000E-03
-40.0000E-06,-429.6875000E-03
-39.9000E-06,-199.2187500E-03
-39.8000E-06,+39.0625000E-03
-39.7000E-06,+265.6250000E-03
-39.6000E-06,+507.8125000E-03
-39.5000E-06,+746.0937500E-03
-39.4000E-06,+1.0000000000E+00
-39.3000E-06,+1.2265625000E+00
-39.2000E-06,+1.4375000000E+00
-39.1000E-06,+1.6562500000E+00
-39.0000E-06,+1.9023437500E+00
-38.9000E-06,+2.1562500000E+00
-38.8000E-06,+2.3828125000E+00
-38.7000E-06,+2.5742187500E+00
-38.6000E-06,+2.7578125000E+00
-38.5000E-06,+2.9570312500E+00
-38.4000E-06,+3.1640625000E+00
-38.3000E-06,+3.3593750000E+00
-38.2000E-06,+3.5429687500E+00
-38.1000E-06,+3.7031250000E+00
-38.0000E-06,+3.8632812500E+00
-37.9000E-06,+4.0156250000E+00
-37.8000E-06,+4.1718750000E+00
-37.7000E-06,+4.3203125000E+00
-37.6000E-06,+4.4648437500E+00
-37.5000E-06,+4.5898437500E+00
-37.4000E-06,+4.6992187500E+00
-37.3000E-06,+4.7929687500E+00
-37.2000E-06,+4.8867187500E+00
-37.1000E-06,+4.9531250000E+00
-37.0000E-06,+5.0273437500E+00
-36.9000E-06,+5.1093750000E+00
-36.8000E-06,+5.1601562500E+00
-36.7000E-06,+5.1875000000E+00
-36.6000E-06,+5.1914062500E+00
-36.5000E-06,+5.2070312500E+00
-36.4000E-06,+5.2460937500E+00
-36.3000E-06,+5.2734375000E+00
-36.2000E-06,+5.2617187500E+00
-36.1000E-06,+5.2148437500E+00
-36.0000E-06,+5.1718750000E+00
-35.9000E-06,+5.1445312500E+00
-35.8000E-06,+5.1210937500E+00
-35.7000E-06,+5.0781250000E+00
-35.6000E-06,+5.0039062500E+00
-35.5000E-06,+4.9296875000E+00
-35.4000E-06,+4.8632812500E+00
-35.3000E-06,+4.7851562500E+00
-35.2000E-06,+4.6601562500E+00
-35.1000E-06,+4.5507812500E+00
-35.0000E-06,+4.4492187500E+00
-34.9000E-06,+4.3632812500E+00
-34.8000E-06,+4.2187500000E+00
-34.7000E-06,+4.0820312500E+00
-34.6000E-06,+3.9296875000E+00
-34.5000E-06,+3.7968750000E+00
-34.4000E-06,+3.6445312500E+00
-34.3000E-06,+3.4960937500E+00
-34.2000E-06,+3.3398437500E+00
-34.1000E-06,+3.1875000000E+00
-34.0000E-06,+3.0078125000E+00
-33.9000E-06,+2.8281250000E+00
-33.8000E-06,+2.6484375000E+00
