x-axis,2,4
second,Volt,Volt
-788.000E-06,+502.265632E-03,+496.484382E-03
-786.000E-06,+502.656257E-03,+496.875007E-03
-784.000E-06,+503.437507E-03,+496.875007E-03
-782.000E-06,+504.218757E-03,+497.265632E-03
-780.000E-06,+503.437507E-03,+497.656257E-03
-778.000E-06,+502.656257E-03,+497.265632E-03
-776.000E-06,+502.656257E-03,+496.875007E-03
-774.000E-06,+501.875007E-03,+496.875007E-03
-772.000E-06,+501.484382E-03,+496.875007E-03
-770.000E-06,+501.093757E-03,+496.484382E-03
-768.000E-06,+500.312507E-03,+496.093757E-03
-766.000E-06,+499.531257E-03,+495.312507E-03
-764.000E-06,+499.140632E-03,+494.531257E-03
-762.000E-06,+498.359382E-03,+494.140632E-03
-760.000E-06,+497.578132E-03,+494.140632E-03
-758.000E-06,+496.796882E-03,+492.968757E-03
-756.000E-06,+495.625007E-03,+491.796882E-03
-754.000E-06,+494.453132E-03,+491.015632E-03
-752.000E-06,+493.671882E-03,+490.625007E-03
-750.000E-06,+492.500007E-03,+489.062507E-03
-748.000E-06,+491.718757E-03,+487.500007E-03
-746.000E-06,+490.546882E-03,+486.718757E-03
-744.000E-06,+488.984382E-03,+485.546882E-03
-742.000E-06,+487.421882E-03,+483.984382E-03
-740.000E-06,+485.859382E-03,+482.812507E-03
-738.000E-06,+483.906257E-03,+480.859382E-03
-736.000E-06,+482.343757E-03,+479.296882E-03
-734.000E-06,+480.390632E-03,+477.734382E-03
-732.000E-06,+478.437507E-03,+475.781257E-03
-730.000E-06,+476.484382E-03,+473.828132E-03
-728.000E-06,+474.140632E-03,+471.484382E-03
-726.000E-06,+472.187507E-03,+469.531257E-03
-724.000E-06,+469.843757E-03,+467.578132E-03
-722.000E-06,+467.109382E-03,+465.234382E-03
-720.000E-06,+464.765632E-03,+463.281257E-03
-718.000E-06,+461.640632E-03,+460.546882E-03
-716.000E-06,+458.906257E-03,+457.812507E-03
-714.000E-06,+456.171882E-03,+455.859382E-03
-712.000E-06,+453.046882E-03,+453.515632E-03
-710.000E-06,+449.921882E-03,+450.390632E-03
-708.000E-06,+446.015631E-03,+447.656257E-03
-706.000E-06,+442.890631E-03,+445.312507E-03
-704.000E-06,+439.375006E-03,+442.187507E-03
-702.000E-06,+436.250006E-03,+439.453132E-03
-700.000E-06,+432.734381E-03,+436.718757E-03
-698.000E-06,+428.828131E-03,+432.812506E-03
-696.000E-06,+425.312506E-03,+429.687506E-03
-694.000E-06,+421.796881E-03,+426.953131E-03
-692.000E-06,+417.890631E-03,+423.828131E-03
-690.000E-06,+413.593756E-03,+420.312506E-03
-688.000E-06,+409.687506E-03,+416.796881E-03
-686.000E-06,+405.781256E-03,+413.671881E-03
-684.000E-06,+401.093756E-03,+410.546881E-03
-682.000E-06,+397.187506E-03,+406.640631E-03
-680.000E-06,+393.281256E-03,+402.734381E-03
-678.000E-06,+388.593756E-03,+399.218756E-03
-676.000E-06,+385.078131E-03,+395.703131E-03
-674.000E-06,+380.390630E-03,+392.187506E-03
-672.000E-06,+375.312505E-03,+387.890631E-03
-670.000E-06,+371.015630E-03,+383.203131E-03
-668.000E-06,+366.328130E-03,+379.296881E-03
-666.000E-06,+361.640630E-03,+375.781256E-03
-664.000E-06,+356.953130E-03,+371.093756E-03
-662.000E-06,+352.265630E-03,+366.796880E-03
-660.000E-06,+347.578130E-03,+362.500005E-03
-658.000E-06,+342.890630E-03,+358.203130E-03
-656.000E-06,+338.984380E-03,+353.906255E-03
-654.000E-06,+334.296880E-03,+350.000005E-03
-652.000E-06,+329.609380E-03,+345.703130E-03
-650.000E-06,+324.531255E-03,+341.015630E-03
-648.000E-06,+319.843755E-03,+336.328130E-03
-646.000E-06,+314.765630E-03,+332.421880E-03
-644.000E-06,+309.296879E-03,+327.343755E-03
-642.000E-06,+304.218754E-03,+322.265630E-03
-640.000E-06,+299.140629E-03,+317.578130E-03
-638.000E-06,+293.671879E-03,+312.890630E-03
-636.000E-06,+288.203129E-03,+308.203130E-03
-634.000E-06,+283.125004E-03,+303.125005E-03
-632.000E-06,+277.656254E-03,+298.046879E-03
-630.000E-06,+272.578129E-03,+292.578129E-03
-628.000E-06,+267.500004E-03,+287.890629E-03
-626.000E-06,+262.421879E-03,+283.593754E-03
-624.000E-06,+256.953129E-03,+277.734379E-03
-622.000E-06,+251.093754E-03,+272.265629E-03
-620.000E-06,+246.015628E-03,+267.187504E-03
-618.000E-06,+240.156253E-03,+261.328129E-03
-616.000E-06,+234.687503E-03,+256.250004E-03
